dia;dia_semana;fim_semana;nome_atividade;duracao;frequencia;durfreq
119;6;1;cclothes;1332,0;3;444,0
119;6;1;celluse;1659,0;2;829,5
119;6;1;eating;7580,0;3;2526,6666666666665
119;6;1;goout;6233,0;1;6233,0
119;6;1;makeup;586,0;1;586,0
119;6;1;mcoffe;773,0;2;386,5
119;6;1;mdish;226,0;1;226,0
119;6;1;mhotfood;5698,0;2;2849,0
119;6;1;msandwich;487,0;1;487,0
119;6;1;reading;3301,0;1;3301,0
119;6;1;sleep;-45666,999999999985;3;-15222,333333333328
119;6;1;toileting;1927,0;5;385,4
119;6;1;tshower;943,0;1;943,0
119;6;1;watchtv;7044,999999999993;2;3522,4999999999964
119;6;1;whandface;2764,0;9;307,1111111111111
120;0;0;cclothes;846,0;2;423,0
120;0;0;celluse;2450,0;2;1225,0
120;0;0;eating;8344,0;3;2781,3333333333335
120;0;0;hairdray;209,0;1;209,0
120;0;0;mcoffe;737,9999999999964;2;368,9999999999982
120;0;0;mdish;812,0;3;270,6666666666667
120;0;0;mhotfood;5511,0;2;2755,5
120;0;0;msandwich;587,0;1;587,0
120;0;0;reading;6690,999999999993;2;3345,4999999999964
120;0;0;sleep;-45822,999999999985;3;-15274,333333333328
120;0;0;toileting;1939,0;4;484,75
120;0;0;tshower;1081,0;1;1081,0
120;0;0;watchtv;5802,0;2;2901,0
120;0;0;wdish;660,0;1;660,0
120;0;0;whandface;1808,0;7;258,2857142857143
121;1;0;cclothes;970,0;2;485,0
121;1;0;celluse;3163,0;4;790,75
121;1;0;eating;8354,0;3;2784,6666666666665
121;1;0;mcoffe;1816,0;4;454,0
121;1;0;mdish;464,0;2;232,0
121;1;0;mhotfood;4330,0;2;2165,0
121;1;0;msandwich;380,99999999999636;1;380,99999999999636
121;1;0;mtee;446,0;1;446,0
121;1;0;reading;2933,0;1;2933,0
121;1;0;sleep;-48590,99999999999;3;-16196,999999999998
121;1;0;toileting;1757,0;4;439,25
121;1;0;tshower;1067,0000000000036;1;1067,0000000000036
121;1;0;watchtv;16333,999999999993;4;4083,499999999998
121;1;0;wdish;758,0;1;758,0
121;1;0;whandface;1986,0;8;248,25
122;2;0;cclothes;759,0;2;379,5
122;2;0;celluse;3906,0;4;976,5
122;2;0;eating;7279,0;3;2426,3333333333335
122;2;0;mcoffe;1501,0;3;500,3333333333333
122;2;0;mdish;725,0;3;241,66666666666666
122;2;0;mhotfood;5966,999999999993;2;2983,4999999999964
122;2;0;msandwich;381,0;1;381,0
122;2;0;reading;5711,0;2;2855,5
122;2;0;sleep;-40586,99999999999;3;-13528,999999999998
122;2;0;toileting;2663,0;6;443,8333333333333
122;2;0;tshower;1082,0;1;1082,0
122;2;0;watchtv;2652,0;1;2652,0
122;2;0;wdish;841,0;1;841,0
122;2;0;whandface;1596,0;6;266,0
123;3;0;cclothes;1368,0;3;456,0
123;3;0;celluse;4627,0;5;925,4
123;3;0;eating;7854,0;3;2618,0
123;3;0;hairdray;177,0;1;177,0
123;3;0;mcoffe;2703,9999999999964;6;450,66666666666606
123;3;0;mdish;585,0;2;292,5
123;3;0;mhotfood;1951,0;1;1951,0
123;3;0;msandwich;597,0;1;597,0
123;3;0;reading;6580,0;2;3290,0
123;3;0;sleep;-34213,999999999985;3;-11404,666666666662
123;3;0;toileting;1866,0;4;466,5
123;3;0;tshower;1033,0;1;1033,0
123;3;0;watchtv;12015,999999999993;4;3003,999999999998
123;3;0;wdish;845,0;1;845,0
123;3;0;whandface;2791,0;10;279,1
124;4;0;cclothes;510,0;1;510,0
124;4;0;celluse;2134,0;2;1067,0
124;4;0;eating;7782,0;3;2594,0
124;4;0;mcoffe;1192,0;3;397,3333333333333
124;4;0;mdish;351,0;1;351,0
124;4;0;mhotfood;3380,0;1;3380,0
124;4;0;msandwich;306,0;1;306,0
124;4;0;reading;5215,0;2;2607,5
124;4;0;sleep;-46426,99999999999;3;-15475,666666666664
124;4;0;toileting;2275,0;5;455,0
124;4;0;tshower;676,0;1;676,0
124;4;0;watchtv;9084,999999999993;2;4542,499999999996
124;4;0;whandface;2347,0;8;293,375
125;5;1;cclothes;1255,0;3;418,3333333333333
125;5;1;celluse;1065,0;1;1065,0
125;5;1;eating;7033,0;3;2344,3333333333335
125;5;1;mcoffe;1405,0000000000073;3;468,33333333333576
125;5;1;mdish;942,0;3;314,0
125;5;1;mhotfood;1900,0;1;1900,0
125;5;1;msandwich;542,0;1;542,0
125;5;1;reading;4209,0;2;2104,5
125;5;1;sleep;-45141,0;3;-15047,0
125;5;1;toileting;2827,0;6;471,1666666666667
125;5;1;tshower;1147,0;1;1147,0
125;5;1;watchtv;18169,0;5;3633,8
125;5;1;wdish;871,9999999999927;1;871,9999999999927
125;5;1;whandface;2950,0;11;268,1818181818182
126;6;1;cclothes;1343,0;3;447,6666666666667
126;6;1;celluse;1695,0;2;847,5
126;6;1;eating;7751,0;3;2583,6666666666665
126;6;1;goout;7057,0;1;7057,0
126;6;1;hairdray;120,0;1;120,0
126;6;1;mcoffe;1379,0;3;459,6666666666667
126;6;1;mdish;468,0;2;234,0
126;6;1;mhotfood;5077,0;2;2538,5
126;6;1;msandwich;382,0;1;382,0
126;6;1;sleep;-44844,99999999999;3;-14948,33333333333
126;6;1;toileting;2255,0;5;451,0
126;6;1;tshower;925,0;1;925,0
126;6;1;watchtv;5416,999999999993;2;2708,4999999999964
126;6;1;whandface;1493,0;6;248,83333333333334
127;0;0;cclothes;1001,0;2;500,5
127;0;0;celluse;1060,0;1;1060,0
127;0;0;eating;8351,0;3;2783,6666666666665
127;0;0;hairdray;159,0;1;159,0
127;0;0;mcoffe;1791,0;4;447,75
127;0;0;mdish;318,0;1;318,0
127;0;0;mhotfood;3532,0;1;3532,0
127;0;0;msandwich;401,0;1;401,0
127;0;0;mtee;410,0;1;410,0
127;0;0;reading;6296,0;2;3148,0
127;0;0;sleep;-39781,999999999985;3;-13260,666666666662
127;0;0;toileting;3176,999999999998;7;453,8571428571426
127;0;0;tshower;914,9999999999964;1;914,9999999999964
127;0;0;watchtv;12483,999999999993;4;3120,999999999998
127;0;0;whandface;2184,0;9;242,66666666666666
128;1;0;cclothes;1499,0;3;499,6666666666667
128;1;0;celluse;3675,9999999999927;4;918,9999999999982
128;1;0;eating;7072,0;3;2357,3333333333335
128;1;0;hairdray;160,0;1;160,0
128;1;0;mcoffe;985,0;2;492,5
128;1;0;mdish;588,0;2;294,0
128;1;0;mhotfood;4334,0;2;2167,0
128;1;0;msandwich;557,0;1;557,0
128;1;0;reading;7328,0;3;2442,6666666666665
128;1;0;sleep;-45766,999999999985;3;-15255,666666666662
128;1;0;toileting;1782,9999999999964;4;445,7499999999991
128;1;0;tshower;939,0;1;939,0
128;1;0;watchtv;11169,0;3;3723,0
128;1;0;wdish;675,0;1;675,0
128;1;0;whandface;2256,0;8;282,0
129;2;0;cclothes;1407,0;3;469,0
129;2;0;celluse;826,0;1;826,0
129;2;0;eating;7377,0;3;2459,0
129;2;0;mcoffe;1267,0;3;422,3333333333333
129;2;0;mdish;1014,0;4;253,5
129;2;0;mhotfood;5875,0;2;2937,5
129;2;0;msandwich;319,0;1;319,0
129;2;0;sleep;-46631,99999999999;3;-15543,999999999998
129;2;0;toileting;2876,0;6;479,3333333333333
129;2;0;tshower;729,0;1;729,0
129;2;0;watchtv;9016,0;4;2254,0
129;2;0;wdish;828,0;1;828,0
129;2;0;whandface;2948,0;11;268,0
130;3;0;cclothes;959,9999999999964;2;479,9999999999982
130;3;0;celluse;911,0;1;911,0
130;3;0;eating;-78529,0;3;-26176,333333333332
130;3;0;mcoffe;2501,0;5;500,2
130;3;0;mdish;892,0;3;297,3333333333333
130;3;0;mhotfood;3084,0;1;3084,0
130;3;0;msandwich;369,0;1;369,0
130;3;0;reading;2017,0;1;2017,0
130;3;0;sleep;23035,000000000007;2;11517,500000000004
130;3;0;toileting;2611,0;6;435,1666666666667
130;3;0;tshower;923,0;1;923,0
130;3;0;watchtv;21106,999999999993;5;4221,399999999999
130;3;0;wdish;710,0;1;710,0
130;3;0;whandface;2881,0;11;261,90909090909093
131;4;0;cclothes;1897,0;4;474,25
131;4;0;eating;7600,0;3;2533,3333333333335
131;4;0;mcoffe;1425,0;3;475,0
131;4;0;mdish;300,0;1;300,0
131;4;0;mhotfood;5865,999999999993;2;2932,9999999999964
131;4;0;msandwich;339,0;1;339,0
131;4;0;reading;3098,0;1;3098,0
131;4;0;sleep;-22905,999999999993;4;-5726,499999999998
131;4;0;toileting;1256,0;3;418,6666666666667
131;4;0;tshower;707,0;1;707,0
131;4;0;watchtv;6267,0;3;2089,0
131;4;0;wdish;698,0;1;698,0
131;4;0;whandface;2020,0;7;288,57142857142856
132;5;1;cclothes;1068,0;2;534,0
132;5;1;celluse;3317,0;3;1105,6666666666667
132;5;1;eating;7702,0;3;2567,3333333333335
132;5;1;hairdray;355,0;1;355,0
132;5;1;mcoffe;816,0;2;408,0
132;5;1;mdish;300,0;1;300,0
132;5;1;mhotfood;4214,0;2;2107,0
132;5;1;msandwich;585,0;1;585,0
132;5;1;reading;2266,0;1;2266,0
132;5;1;sleep;-50174,99999999999;3;-16724,999999999996
132;5;1;toileting;2312,9999999999964;5;462,5999999999993
132;5;1;tshower;843,0;1;843,0
132;5;1;watchtv;17184,999999999993;5;3436,9999999999986
132;5;1;wdish;633,0;1;633,0
132;5;1;whandface;2001,0;8;250,125
133;6;1;cclothes;1379,0;3;459,6666666666667
133;6;1;celluse;1060,0;1;1060,0
133;6;1;eating;7717,0;3;2572,3333333333335
133;6;1;goout;6545,0;1;6545,0
133;6;1;hairdray;215,0;1;215,0
133;6;1;mcoffe;1746,0;4;436,5
133;6;1;mdish;184,0;1;184,0
133;6;1;mhotfood;5137,0;2;2568,5
133;6;1;msandwich;395,0;1;395,0
133;6;1;reading;3284,0;1;3284,0
133;6;1;sleep;-29826,99999999999;3;-9942,33333333333
133;6;1;toileting;1960,0;4;490,0
133;6;1;tshower;877,0;1;877,0
133;6;1;watchtv;7940,999999999993;2;3970,4999999999964
133;6;1;whandface;2063,9999999999964;8;257,99999999999955
134;0;0;cclothes;1761,9999999999927;4;440,4999999999982
134;0;0;celluse;3513,0;4;878,25
134;0;0;eating;6828,0;3;2276,0
134;0;0;mcoffe;2177,0;5;435,4
134;0;0;mdish;223,0;1;223,0
134;0;0;mhotfood;6270,0;2;3135,0
134;0;0;msandwich;451,0;1;451,0
134;0;0;reading;5455,0;2;2727,5
134;0;0;sleep;-54010,999999999985;3;-18003,66666666666
134;0;0;toileting;2775,0;6;462,5
134;0;0;tshower;739,9999999999964;1;739,9999999999964
134;0;0;watchtv;8932,0;2;4466,0
134;0;0;wdish;812,0;1;812,0
134;0;0;whandface;2776,0;10;277,6
135;1;0;cclothes;949,0;2;474,5
135;1;0;celluse;1794,0;1;1794,0
135;1;0;eating;7558,0;3;2519,3333333333335
135;1;0;hairdray;223,0;1;223,0
135;1;0;mcoffe;1010,0;2;505,0
135;1;0;mdish;531,0;2;265,5
135;1;0;mhotfood;5797,999999999993;2;2898,9999999999964
135;1;0;msandwich;383,0;1;383,0
135;1;0;reading;2248,0;1;2248,0
135;1;0;sleep;-44711,99999999999;3;-14903,999999999998
135;1;0;toileting;1435,0;3;478,3333333333333
135;1;0;tshower;1025,0;1;1025,0
135;1;0;watchtv;12505,0;4;3126,25
135;1;0;whandface;1042,0;4;260,5
136;2;0;cclothes;1036,0;2;518,0
136;2;0;celluse;1794,0;1;1794,0
136;2;0;eating;-78664,0;3;-26221,333333333332
136;2;0;mcoffe;2049,0;5;409,8
136;2;0;mdish;556,0;2;278,0
136;2;0;mhotfood;4181,0;2;2090,5
136;2;0;msandwich;445,0;1;445,0
136;2;0;mtee;480,0;1;480,0
136;2;0;reading;3241,0;1;3241,0
136;2;0;sleep;24862,00000000001;2;12431,000000000005
136;2;0;toileting;2639,0;6;439,8333333333333
136;2;0;tshower;926,9999999999964;1;926,9999999999964
136;2;0;watchtv;19888,999999999993;5;3977,7999999999984
136;2;0;whandface;2433,0;9;270,3333333333333
137;3;0;cclothes;1365,0;3;455,0
137;3;0;eating;7789,0;3;2596,3333333333335
137;3;0;hairdray;153,0;1;153,0
137;3;0;mcoffe;1527,0;3;509,0
137;3;0;mdish;584,0;2;292,0
137;3;0;mhotfood;5529,0;2;2764,5
137;3;0;msandwich;450,0;1;450,0
137;3;0;sleep;-25330,999999999993;4;-6332,749999999998
137;3;0;toileting;1670,0;4;417,5
137;3;0;tshower;750,0;1;750,0
137;3;0;watchtv;10493,999999999993;2;5246,999999999996
137;3;0;whandface;1514,0;6;252,33333333333334
138;4;0;cclothes;1180,0;3;393,3333333333333
138;4;0;celluse;1187,0;1;1187,0
138;4;0;eating;-78340,0;3;-26113,333333333332
138;4;0;hairdray;219,0;1;219,0
138;4;0;mcoffe;1259,0;3;419,6666666666667
138;4;0;mdish;245,0;1;245,0
138;4;0;mhotfood;2187,0;1;2187,0
138;4;0;msandwich;528,9999999999964;1;528,9999999999964
138;4;0;reading;8511,0;3;2837,0
138;4;0;sleep;24904,000000000007;2;12452,000000000004
138;4;0;toileting;979,0;3;326,3333333333333
138;4;0;tshower;909,0;1;909,0
138;4;0;watchtv;21677,999999999993;7;3096,8571428571418
138;4;0;wdish;711,0;1;711,0
138;4;0;whandface;483,0;2;241,5
139;5;1;cclothes;1033,0;2;516,5
139;5;1;eating;-78439,0;3;-26146,333333333332
139;5;1;hairdray;147,0;1;147,0
139;5;1;mcoffe;1161,0;2;580,5
139;5;1;mdish;189,0;1;189,0
139;5;1;mhotfood;4454,0;2;2227,0
139;5;1;msandwich;375,0;1;375,0
139;5;1;reading;3228,0;1;3228,0
139;5;1;sleep;43651,99999999999;3;14550,666666666664
139;5;1;toileting;1290,0;3;430,0
139;5;1;tshower;1128,0;1;1128,0
139;5;1;watchtv;16520,0;5;3304,0
139;5;1;whandface;866,0;3;288,6666666666667
140;6;1;cclothes;1955,0;4;488,75
140;6;1;celluse;799,0;1;799,0
140;6;1;eating;-79445,0;3;-26481,666666666668
140;6;1;goout;5845,0;1;5845,0
140;6;1;hairdray;236,0;1;236,0
140;6;1;mcoffe;880,0;2;440,0
140;6;1;mhotfood;6096,0;2;3048,0
140;6;1;msandwich;410,0;1;410,0
140;6;1;mtee;403,0;1;403,0
140;6;1;sleep;43581,99999999999;3;14527,33333333333
140;6;1;toileting;1398,0;4;349,5
140;6;1;tshower;1074,0;1;1074,0
140;6;1;watchtv;13567,0;3;4522,333333333333
140;6;1;whandface;1470,0;6;245,0
141;0;0;cclothes;1059,0;2;529,5
141;0;0;celluse;2416,0;3;805,3333333333334
141;0;0;eating;-79103,0;3;-26367,666666666668
141;0;0;hairdray;144,0;1;144,0
141;0;0;mcoffe;2252,0;5;450,4
141;0;0;mdish;820,0;3;273,3333333333333
141;0;0;mhotfood;5772,0;2;2886,0
141;0;0;msandwich;549,0;1;549,0
141;0;0;reading;6537,0;2;3268,5
141;0;0;sleep;34570,00000000001;2;17285,000000000004
141;0;0;toileting;2847,0;7;406,7142857142857
141;0;0;tshower;1127,0;1;1127,0
141;0;0;watchtv;12577,999999999993;3;4192,666666666664
141;0;0;wdish;782,0;1;782,0
141;0;0;whandface;2627,9999999999964;10;262,7999999999996
142;1;0;cclothes;1500,0;3;500,0
142;1;0;celluse;4028,0;3;1342,6666666666667
142;1;0;eating;7819,0;3;2606,3333333333335
142;1;0;hairdray;277,0;1;277,0
142;1;0;mcoffe;458,0;1;458,0
142;1;0;mdish;359,0;1;359,0
142;1;0;mhotfood;5541,0;2;2770,5
142;1;0;msandwich;534,0;1;534,0
142;1;0;sleep;-25476,999999999993;4;-6369,249999999998
142;1;0;toileting;2105,0;5;421,0
142;1;0;tshower;1067,0;1;1067,0
142;1;0;watchtv;12394,999999999993;2;6197,499999999996
142;1;0;wdish;816,0;1;816,0
142;1;0;whandface;2226,0;9;247,33333333333334
143;2;0;cclothes;820,0;2;410,0
143;2;0;eating;8458,0;3;2819,3333333333335
143;2;0;mcoffe;1519,0;3;506,3333333333333
143;2;0;mdish;445,0;2;222,5
143;2;0;mhotfood;5529,999999999993;2;2764,9999999999964
143;2;0;msandwich;511,0;1;511,0
143;2;0;sleep;-33246,99999999999;3;-11082,33333333333
143;2;0;toileting;1877,0;4;469,25
143;2;0;tshower;1140,0;1;1140,0
143;2;0;watchtv;13866,0;4;3466,5
143;2;0;whandface;1525,0;5;305,0
144;3;0;cclothes;843,0;2;421,5
144;3;0;celluse;3309,0;4;827,25
144;3;0;eating;4650,0;2;2325,0
144;3;0;hairdray;302,0;1;302,0
144;3;0;mcoffe;1475,0;4;368,75
144;3;0;mdish;640,0;3;213,33333333333334
144;3;0;mhotfood;5258,0;2;2629,0
144;3;0;msandwich;593,0;1;593,0
144;3;0;reading;4688,0;2;2344,0
144;3;0;sleep;14050,000000000004;2;7025,000000000002
144;3;0;toileting;2858,0000000000073;6;476,33333333333456
144;3;0;tshower;1130,0;1;1130,0
144;3;0;watchtv;-71490,0;4;-17872,5
144;3;0;wdish;655,0;1;655,0
144;3;0;whandface;3556,9999999999964;14;254,0714285714283
145;4;0;cclothes;2722,0;6;453,6666666666667
145;4;0;celluse;1872,999999999999;2;936,4999999999995
145;4;0;eating;10990,0;4;2747,5
145;4;0;hairdray;346,0;1;346,0
145;4;0;mcoffe;1808,0;4;452,0
145;4;0;mdish;651,0;2;325,5
145;4;0;mhotfood;2833,0;1;2833,0
145;4;0;msandwich;397,0;1;397,0
145;4;0;reading;3217,0;1;3217,0
145;4;0;sleep;-44490,999999999985;3;-14830,333333333328
145;4;0;toileting;2549,0;5;509,8
145;4;0;tshower;945,0;1;945,0
145;4;0;watchtv;20123,999999999993;6;3353,9999999999986
145;4;0;whandface;2600,9999999999964;9;288,9999999999996
146;5;1;cclothes;781,0;2;390,5
146;5;1;celluse;3878,0;4;969,5
146;5;1;eating;7936,0;3;2645,3333333333335
146;5;1;mcoffe;1119,0;2;559,5
146;5;1;mdish;500,0;2;250,0
146;5;1;mhotfood;6378,0;2;3189,0
146;5;1;msandwich;546,0;1;546,0
146;5;1;reading;2726,0;1;2726,0
146;5;1;sleep;-32782,999999999985;3;-10927,666666666662
146;5;1;toileting;1721,9999999999964;4;430,4999999999991
146;5;1;tshower;868,0;1;868,0
146;5;1;watchtv;12292,999999999993;2;6146,499999999996
146;5;1;whandface;2142,0;8;267,75
147;6;1;cclothes;969,0;2;484,5
147;6;1;eating;8454,0;3;2818,0
147;6;1;goout;6787,0;1;6787,0
147;6;1;hairdray;297,0;1;297,0
147;6;1;mcoffe;1016,0;2;508,0
147;6;1;mhotfood;5777,0;2;2888,5
147;6;1;msandwich;420,0;1;420,0
147;6;1;sleep;-44947,999999999985;3;-14982,666666666662
147;6;1;toileting;1153,0;3;384,3333333333333
147;6;1;tshower;1139,9999999999964;1;1139,9999999999964
147;6;1;watchtv;12250,999999999993;2;6125,499999999996
147;6;1;whandface;2223,0;8;277,875
148;0;0;cclothes;1069,9999999999964;2;534,9999999999982
148;0;0;eating;7359,0;3;2453,0
148;0;0;mcoffe;1020,0;2;510,0
148;0;0;mdish;736,0;3;245,33333333333334
148;0;0;mhotfood;6597,999999999993;2;3298,9999999999964
148;0;0;msandwich;527,0;1;527,0
148;0;0;sleep;-52757,999999999985;3;-17585,999999999996
148;0;0;toileting;2497,0;5;499,4
148;0;0;tshower;649,0;1;649,0
148;0;0;watchtv;16410,0;5;3282,0
148;0;0;whandface;2179,0;7;311,2857142857143
149;1;0;cclothes;1468,0;3;489,3333333333333
149;1;0;celluse;1454,0;2;727,0
149;1;0;eating;6932,0;3;2310,6666666666665
149;1;0;hairdray;348,0;1;348,0
149;1;0;mcoffe;1535,9999999999964;3;511,9999999999988
149;1;0;mdish;867,0;3;289,0
149;1;0;mhotfood;5137,999999999993;2;2568,9999999999964
149;1;0;msandwich;394,0;1;394,0
149;1;0;reading;1895,0;1;1895,0
149;1;0;sleep;-42018,999999999985;3;-14006,333333333328
149;1;0;toileting;2312,0;5;462,4
149;1;0;tshower;1079,0;1;1079,0
149;1;0;watchtv;14904,0;4;3726,0
149;1;0;whandface;3073,0;11;279,3636363636364
150;2;0;cclothes;826,0;2;413,0
150;2;0;celluse;2453,0;3;817,6666666666666
150;2;0;eating;8458,0;3;2819,3333333333335
150;2;0;hairdray;332,0;1;332,0
150;2;0;mcoffe;1886,9999999999927;4;471,7499999999982
150;2;0;mdish;233,0;1;233,0
150;2;0;mhotfood;5921,0;2;2960,5
150;2;0;msandwich;549,0;1;549,0
150;2;0;sleep;-42235,99999999999;3;-14078,666666666664
150;2;0;toileting;2086,0;5;417,2
150;2;0;tshower;608,0;1;608,0
150;2;0;watchtv;10610,0;4;2652,5
150;2;0;wdish;841,0;1;841,0
150;2;0;whandface;1934,0;8;241,75
151;3;0;cclothes;814,0;2;407,0
151;3;0;celluse;4720,0;4;1180,0
151;3;0;eating;6764,0;3;2254,6666666666665
151;3;0;mcoffe;2717,0;5;543,4
151;3;0;mdish;902,0;3;300,6666666666667
151;3;0;mhotfood;2542,0;1;2542,0
151;3;0;msandwich;542,0;1;542,0
151;3;0;sleep;-46880,999999999985;3;-15626,999999999995
151;3;0;toileting;1068,9999999999964;3;356,3333333333321
151;3;0;tshower;1011,0;1;1011,0
151;3;0;watchtv;15498,999999999993;4;3874,749999999998
151;3;0;wdish;638,0;1;638,0
151;3;0;whandface;1931,0;7;275,85714285714283
152;4;0;cclothes;1289,0;3;429,6666666666667
152;4;0;celluse;2317,0;3;772,3333333333334
152;4;0;eating;7399,0;3;2466,3333333333335
152;4;0;hairdray;151,0;1;151,0
152;4;0;mcoffe;301,99999999999636;1;301,99999999999636
152;4;0;mdish;547,0;2;273,5
152;4;0;mhotfood;6896,0;2;3448,0
152;4;0;msandwich;400,0;1;400,0
152;4;0;sleep;-37624,999999999985;3;-12541,666666666662
152;4;0;toileting;1971,0;4;492,75
152;4;0;tshower;1175,0;1;1175,0
152;4;0;watchtv;14586,999999999993;4;3646,749999999998
152;4;0;whandface;2876,0;11;261,45454545454544
153;5;1;cclothes;1159,0;3;386,3333333333333
153;5;1;celluse;844,0;1;844,0
153;5;1;eating;7536,0;3;2512,0
153;5;1;hairdray;241,99999999999636;1;241,99999999999636
153;5;1;mcoffe;926,0;2;463,0
153;5;1;mdish;757,0;3;252,33333333333334
153;5;1;mhotfood;6154,0;2;3077,0
153;5;1;msandwich;445,0;1;445,0
153;5;1;reading;6345,0;2;3172,5
153;5;1;sleep;-44882,99999999999;3;-14960,999999999998
153;5;1;toileting;2871,0;7;410,14285714285717
153;5;1;tshower;781,0;1;781,0
153;5;1;watchtv;8972,999999999993;2;4486,499999999996
153;5;1;whandface;2431,0;9;270,1111111111111
154;6;1;cclothes;1411,0;3;470,3333333333333
154;6;1;celluse;2522,0;3;840,6666666666666
154;6;1;eating;7871,0;3;2623,6666666666665
154;6;1;goout;7027,0;1;7027,0
154;6;1;hairdray;172,0;1;172,0
154;6;1;makeup;472,0;1;472,0
154;6;1;mcoffe;1454,9999999999964;4;363,7499999999991
154;6;1;mdish;523,0;2;261,5
154;6;1;mhotfood;2515,0;1;2515,0
154;6;1;msandwich;484,0;1;484,0
154;6;1;reading;10168,999999999993;3;3389,6666666666642
154;6;1;sleep;-39904,99999999999;3;-13301,666666666664
154;6;1;toileting;1873,0;4;468,25
154;6;1;tshower;736,0;1;736,0
154;6;1;watchtv;5978,0;2;2989,0
154;6;1;whandface;2212,0;8;276,5
155;0;0;cclothes;827,0;2;413,5
155;0;0;celluse;3606,0;3;1202,0
155;0;0;eating;8700,0;3;2900,0
155;0;0;hairdray;350,0;1;350,0
155;0;0;mcoffe;696,0;2;348,0
155;0;0;mdish;227,0;1;227,0
155;0;0;mhotfood;5750,0;2;2875,0
155;0;0;msandwich;533,0;1;533,0
155;0;0;mtee;500,0;1;500,0
155;0;0;sleep;-41674,99999999999;3;-13891,666666666664
155;0;0;toileting;1380,0;3;460,0
155;0;0;tshower;872,0;1;872,0
155;0;0;watchtv;11637,999999999993;3;3879,3333333333308
155;0;0;whandface;1589,0;6;264,8333333333333
156;1;0;cclothes;703,9999999999964;2;351,9999999999982
156;1;0;celluse;1519,0;2;759,5
156;1;0;eating;8323,0;3;2774,3333333333335
156;1;0;hairdray;238,0;1;238,0
156;1;0;mcoffe;1043,0;2;521,5
156;1;0;mdish;241,0;1;241,0
156;1;0;mhotfood;4619,0;2;2309,5
156;1;0;msandwich;495,0;1;495,0
156;1;0;reading;3037,0;1;3037,0
156;1;0;sleep;-45042,999999999985;3;-15014,333333333328
156;1;0;toileting;2807,0;6;467,8333333333333
156;1;0;tshower;1060,0;1;1060,0
156;1;0;watchtv;12831,999999999993;4;3207,999999999998
156;1;0;wdish;606,0;1;606,0
156;1;0;whandface;2080,0;8;260,0
157;2;0;cclothes;1439,0;3;479,6666666666667
157;2;0;celluse;1764,0;2;882,0
157;2;0;eating;7880,0;3;2626,6666666666665
157;2;0;mcoffe;2218,0;5;443,6
157;2;0;mdish;899,0;3;299,6666666666667
157;2;0;mhotfood;4699,0;2;2349,5
157;2;0;msandwich;553,0;1;553,0
157;2;0;reading;10606,0;4;2651,5
157;2;0;sleep;-50699,99999999999;3;-16899,999999999996
157;2;0;toileting;1675,0;4;418,75
157;2;0;tshower;945,0;1;945,0
157;2;0;watchtv;3432,9999999999927;1;3432,9999999999927
157;2;0;whandface;3507,9999999999964;13;269,8461538461536
158;3;0;cclothes;895,9999999999964;2;447,9999999999982
158;3;0;celluse;-85227,0;1;-85227,0
158;3;0;eating;4496,0;2;2248,0
158;3;0;hairdray;303,0;1;303,0
158;3;0;mcoffe;1845,0;4;461,25
158;3;0;mdish;725,0;3;241,66666666666666
158;3;0;mhotfood;4711,999999999993;2;2355,9999999999964
158;3;0;msandwich;464,0;1;464,0
158;3;0;reading;9486,0;4;2371,5
158;3;0;sleep;24550,000000000007;2;12275,000000000004
158;3;0;toileting;2288,0000000000036;5;457,6000000000007
158;3;0;tshower;697,0;1;697,0
158;3;0;watchtv;15301,0;5;3060,2
158;3;0;wdish;725,0;1;725,0
158;3;0;whandface;2862,0;11;260,1818181818182
159;4;0;cclothes;996,0;3;332,0
159;4;0;celluse;1902,0;2;951,0
159;4;0;eating;11595,0;4;2898,75
159;4;0;mcoffe;725,0;2;362,5
159;4;0;mdish;744,0;3;248,0
159;4;0;mhotfood;5437,0;2;2718,5
159;4;0;msandwich;587,0;1;587,0
159;4;0;reading;2593,0;1;2593,0
159;4;0;sleep;-25054,999999999993;4;-6263,749999999998
159;4;0;toileting;1526,0;4;381,5
159;4;0;tshower;602,0;1;602,0
159;4;0;watchtv;5536,999999999993;1;5536,999999999993
159;4;0;wdish;758,0;1;758,0
159;4;0;whandface;1135,0;5;227,0
160;5;1;cclothes;874,0;2;437,0
160;5;1;celluse;3792,0;4;948,0
160;5;1;eating;7901,0;3;2633,6666666666665
160;5;1;hairdray;201,0;1;201,0
160;5;1;mcoffe;2065,0;5;413,0
160;5;1;mdish;260,0;1;260,0
160;5;1;mhotfood;5255,0;2;2627,5
160;5;1;msandwich;451,0;1;451,0
160;5;1;reading;2559,0;1;2559,0
160;5;1;sleep;-37538,0;3;-12512,666666666666
160;5;1;toileting;2163,0;5;432,6
160;5;1;tshower;715,0;1;715,0
160;5;1;watchtv;10082,999999999993;3;3360,9999999999977
160;5;1;wdish;663,0;1;663,0
160;5;1;whandface;2553,0000000000036;10;255,30000000000035
161;6;1;cclothes;1779,0;4;444,75
161;6;1;celluse;2492,0;3;830,6666666666666
161;6;1;eating;8268,0;3;2756,0
161;6;1;goout;6847,0;1;6847,0
161;6;1;hairdray;272,0;1;272,0
161;6;1;mcoffe;887,0;2;443,5
161;6;1;mdish;263,0;1;263,0
